index,Sex,Age_group,Age_est,Ethnicity,BMI_class,sample_weight,BMI_est,Wt_est,Ht_est,IMD_q,finalWeight_10p,final_BMI_10p,final_BMI_class_10p,X,finalWeight_15p,final_BMI_15p,final_BMI_class_15p,finalWeight_20p,final_BMI_20p,final_BMI_class_20p,finalWeight_22.5p,final_BMI_22.5p,final_BMI_class_22.5p,sample_share
9266,female,60-64,62,White,normal,0.83615383865339,22.790788583164137,62.5,165.6,2,62.5,22.790788583164137,normal,,62.5,22.790788583164137,normal,62.5,22.790788583164137,normal,62.5,22.790788583164137,normal,0.00010572118583130007
9267,female,20-24,22,White,normal,1.60869713897857,24.79570581637558,61.9,158.0,1,61.9,24.79570581637558,normal,,61.9,24.79570581637558,normal,61.9,24.79570581637558,normal,61.9,24.79570581637558,normal,0.00020339961537476657
9272,female,85-89,87,White,normal,0.948403146648406,23.733977679158304,66.7,167.64,3,66.7,23.733977679158304,normal,,66.7,23.733977679158304,normal,66.7,23.733977679158304,normal,66.7,23.733977679158304,normal,0.00011991370567799205
9273,female,30-34,32,White,normal,1.25623904189527,24.02651308138155,73.8,175.26,3,73.8,24.02651308138155,normal,,73.8,24.02651308138155,normal,73.8,24.02651308138155,normal,73.8,24.02651308138155,normal,0.00015883570110810462
9281,male,65-69,67,White,normal,0.970224666226921,23.978695130315497,71.6,172.8,1,71.6,23.978695130315497,normal,,71.6,23.978695130315497,normal,71.6,23.978695130315497,normal,71.6,23.978695130315497,normal,0.00012267276366449478
9285,female,55-59,57,White,normal,1.50855406259219,22.790346929018177,65.4,169.4,4,65.4,22.790346929018177,normal,,65.4,22.790346929018177,normal,65.4,22.790346929018177,normal,65.4,22.790346929018177,normal,0.00019073777696783763
9286,female,90+,90,White,normal,0.948403146648406,22.33816510968875,57.2,160.02,4,57.2,22.33816510968875,normal,,57.2,22.33816510968875,normal,57.2,22.33816510968875,normal,57.2,22.33816510968875,normal,0.00011991370567799205
9287,female,75-79,77,White,normal,1.07079226439438,21.342816123132245,56.4,162.56,4,56.4,21.342816123132245,normal,,56.4,21.342816123132245,normal,56.4,21.342816123132245,normal,56.4,21.342816123132245,normal,0.00013538827753643043
9289,female,55-59,57,White,underweight,0.983839367301665,16.101857163433145,45.5,168.1,3,45.5,16.101857163433145,underweight,,45.5,16.101857163433145,underweight,45.5,16.101857163433145,underweight,45.5,16.101857163433145,underweight,0.0001243941721850592
9294,female,40-44,42,White,normal,0.765780278648458,24.24386203681737,69.9,169.8,3,69.9,24.24386203681737,normal,,69.9,24.24386203681737,normal,69.9,24.24386203681737,normal,69.9,24.24386203681737,normal,9.682333011269989e-05
9306,female,30-34,32,White,normal,0.944054414942989,22.63089925628888,63.6,167.64,2,63.6,22.63089925628888,normal,,63.6,22.63089925628888,normal,63.6,22.63089925628888,normal,63.6,22.63089925628888,normal,0.00011936386299174752
9308,female,35-39,37,White,normal,1.16240996793807,22.44260789715335,61.1,165.0,2,61.1,22.44260789715335,normal,,61.1,22.44260789715335,normal,61.1,22.44260789715335,normal,61.1,22.44260789715335,normal,0.0001469721892689633
9317,female,55-59,57,White,normal,1.04048633496092,20.76778670992471,50.8,156.4,2,50.8,20.76778670992471,normal,,50.8,20.76778670992471,normal,50.8,20.76778670992471,normal,50.8,20.76778670992471,normal,0.0001315564721325528
9322,female,40-44,42,White,normal,0.9896239942747,21.808762374989065,58.8,164.2,2,58.8,21.808762374989065,normal,,58.8,21.808762374989065,normal,58.8,21.808762374989065,normal,58.8,21.808762374989065,normal,0.00012512556585319795
9336,female,65-69,67,Mixed,normal,0.751245395192685,23.58785266827273,60.4,160.02,2,60.4,23.58785266827273,normal,,60.4,23.58785266827273,normal,60.4,23.58785266827273,normal,60.4,23.58785266827273,normal,9.498557604899935e-05
9337,male,75-79,77,White,normal,0.746541970017712,19.54726131674485,45.4,152.4,2,45.4,19.54726131674485,normal,,45.4,19.54726131674485,normal,45.4,19.54726131674485,normal,45.4,19.54726131674485,normal,9.439088681362164e-05
9339,female,55-59,57,White,normal,0.92500966341061,24.559375290625585,64.9,162.56,2,64.9,24.559375290625585,normal,,64.9,24.559375290625585,normal,64.9,24.559375290625585,normal,64.9,24.559375290625585,normal,0.00011695589256478855
9340,female,60-64,62,White,normal,0.738697153406348,22.827758554402152,60.8,163.2,3,60.8,22.827758554402152,normal,,60.8,22.827758554402152,normal,60.8,22.827758554402152,normal,60.8,22.827758554402152,normal,9.339900795539842e-05
9345,female,40-44,42,White,normal,1.05137906023273,24.88571180466145,66.2,163.1,4,66.2,24.88571180466145,normal,,66.2,24.88571180466145,normal,66.2,24.88571180466145,normal,66.2,24.88571180466145,normal,0.000132933720886831
9363,male,60-64,62,White,normal,0.894506898555375,23.882705101557672,74.4,176.5,2,74.4,23.882705101557672,normal,,74.4,23.882705101557672,normal,74.4,23.882705101557672,normal,74.4,23.882705101557672,normal,0.0001130991997858351
9367,female,50-54,52,White,normal,0.89654629788647,24.742537229621973,70.5,168.8,2,70.5,24.742537229621973,normal,,70.5,24.742537229621973,normal,70.5,24.742537229621973,normal,70.5,24.742537229621973,normal,0.00011335705630182521
9370,male,60-64,62,White,normal,0.963034692512538,21.646542003657306,70.4,180.34,1,70.4,21.646542003657306,normal,,70.4,21.646542003657306,normal,70.4,21.646542003657306,normal,70.4,21.646542003657306,normal,0.00012176368149319885
9371,female,65-69,67,White,underweight,0.796743749923736,15.260388126673629,36.9,155.5,1,36.9,15.260388126673629,underweight,,36.9,15.260388126673629,underweight,36.9,15.260388126673629,underweight,36.9,15.260388126673629,underweight,0.00010073827345129375
9374,female,45-49,47,White,normal,0.816425574467901,24.93704166641012,64.8,161.2,1,64.8,24.93704166641012,normal,,64.8,24.93704166641012,normal,64.8,24.93704166641012,normal,64.8,24.93704166641012,normal,0.00010322679378564249
9376,female,20-24,22,White,normal,1.20529443827185,22.63705106412229,43.8,139.1,1,43.8,22.63705106412229,normal,,43.8,22.63705106412229,normal,43.8,22.63705106412229,normal,43.8,22.63705106412229,normal,0.00015239439371011738
9384,male,45-49,47,White,normal,1.26676052874274,24.781473143489517,82.9,182.9,1,82.9,24.781473143489517,normal,,82.9,24.781473143489517,normal,82.9,24.781473143489517,normal,82.9,24.781473143489517,normal,0.00016016601141082877
9385,female,50-54,52,White,normal,1.18407619712455,24.11650648045557,59.9,157.6,1,59.9,24.11650648045557,normal,,59.9,24.11650648045557,normal,59.9,24.11650648045557,normal,59.9,24.11650648045557,normal,0.00014971161272933555
9387,male,25-29,27,White,normal,1.8731619386793,23.5423172253564,65.5,166.8,1,65.5,23.5423172253564,normal,,65.5,23.5423172253564,normal,65.5,23.5423172253564,normal,65.5,23.5423172253564,normal,0.00023683787869725124
9397,male,40-44,42,White,normal,1.23160881035993,21.532372400756145,72.9,184.0,1,72.9,21.532372400756145,normal,,72.9,21.532372400756145,normal,72.9,21.532372400756145,normal,72.9,21.532372400756145,normal,0.00015572151665442895
9400,female,16-19,18,Asian,normal,1.20118409728383,19.805839450980724,56.3,168.6,1,56.3,19.805839450980724,normal,,56.3,19.805839450980724,normal,56.3,19.805839450980724,normal,56.3,19.805839450980724,normal,0.00015187469254588628
9401,female,16-19,18,Asian,normal,1.20118409728383,18.834373639134853,51.9,166.0,1,51.9,18.834373639134853,normal,,51.9,18.834373639134853,normal,51.9,18.834373639134853,normal,51.9,18.834373639134853,normal,0.00015187469254588628
9405,female,35-39,37,White,normal,0.738851479552552,24.599644603892244,64.4,161.8,1,64.4,24.599644603892244,normal,,64.4,24.599644603892244,normal,64.4,24.599644603892244,normal,64.4,24.599644603892244,normal,9.34185205647141e-05
9410,female,60-64,62,White,normal,0.846026877729767,20.864901086031303,55.3,162.8,1,55.3,20.864901086031303,normal,,55.3,20.864901086031303,normal,55.3,20.864901086031303,normal,55.3,20.864901086031303,normal,0.00010696950803071058
9412,male,65-69,67,White,normal,0.797940228960197,23.15298421902787,72.7,177.2,1,72.7,23.15298421902787,normal,,72.7,23.15298421902787,normal,72.7,23.15298421902787,normal,72.7,23.15298421902787,normal,0.00010088955324779708
9414,female,90+,90,White,normal,0.875531304416617,21.18626430801249,50.9,155.0,2,50.9,21.18626430801249,normal,,50.9,21.18626430801249,normal,50.9,21.18626430801249,normal,50.9,21.18626430801249,normal,0.00011069997344557959
9416,female,35-39,37,White,normal,1.0628289585181,24.584292166472128,62.7,159.7,3,62.7,24.584292166472128,normal,,62.7,24.584292166472128,normal,62.7,24.584292166472128,normal,62.7,24.584292166472128,normal,0.00013438141719392035
9419,female,25-29,27,White,normal,1.31992614984969,23.00056088459513,64.3,167.2,3,64.3,23.00056088459513,normal,,64.3,23.00056088459513,normal,64.3,23.00056088459513,normal,64.3,23.00056088459513,normal,0.00016688813866666535
9420,female,25-29,27,White,normal,1.31992614984969,22.46983580838636,61.1,164.9,4,61.1,22.46983580838636,normal,,61.1,22.46983580838636,normal,61.1,22.46983580838636,normal,61.1,22.46983580838636,normal,0.00016688813866666535
9421,male,30-34,32,White,normal,1.60319499288543,23.322812841306835,67.8,170.5,4,67.8,23.322812841306835,normal,,67.8,23.322812841306835,normal,67.8,23.322812841306835,normal,67.8,23.322812841306835,normal,0.0002027039378777636
9422,female,75-79,77,White,normal,0.93756755136078,18.81498960084937,46.2,156.7,4,46.2,18.81498960084937,normal,,46.2,18.81498960084937,normal,46.2,18.81498960084937,normal,46.2,18.81498960084937,normal,0.00011854368029505443
9424,male,25-29,27,White,normal,1.60319499288543,19.434473489111365,58.3,173.2,3,58.3,19.434473489111365,normal,,58.3,19.434473489111365,normal,58.3,19.434473489111365,normal,58.3,19.434473489111365,normal,0.0002027039378777636
9425,female,25-29,27,White,normal,1.31992614984969,20.6381379365889,49.2,154.4,3,49.2,20.6381379365889,normal,,49.2,20.6381379365889,normal,49.2,20.6381379365889,normal,49.2,20.6381379365889,normal,0.00016688813866666535
9431,female,55-59,57,White,normal,2.62850549026778,24.01565074737289,65.7,165.4,4,65.7,24.01565074737289,normal,,65.7,24.01565074737289,normal,65.7,24.01565074737289,normal,65.7,24.01565074737289,normal,0.0003323416153213229
9433,female,70-74,72,White,normal,0.793053663370818,23.380796964841167,63.5,164.8,3,63.5,23.380796964841167,normal,,63.5,23.380796964841167,normal,63.5,23.380796964841167,normal,63.5,23.380796964841167,normal,0.0001002717081995897
9437,male,70-74,72,White,normal,0.804815999897171,24.116017598175,62.9,161.5,3,62.9,24.116017598175,normal,,62.9,24.116017598175,normal,62.9,24.116017598175,normal,62.9,24.116017598175,normal,0.00010175890841111481
9438,female,60-64,62,White,normal,0.810528762432151,21.6796875,55.5,160.0,3,55.5,21.6796875,normal,,55.5,21.6796875,normal,55.5,21.6796875,normal,55.5,21.6796875,normal,0.0001024812157206685
9440,female,60-64,62,White,normal,0.843553559182942,21.843644418132264,53.5,156.5,3,53.5,21.843644418132264,normal,,53.5,21.843644418132264,normal,53.5,21.843644418132264,normal,53.5,21.843644418132264,normal,0.00010665678786174023
9445,male,35-39,37,Mixed,normal,1.00271831038763,23.15440778799351,68.5,172.0,3,68.5,23.15440778799351,normal,,68.5,23.15440778799351,normal,68.5,23.15440778799351,normal,68.5,23.15440778799351,normal,0.00012678117820957762
9449,female,40-44,42,White,normal,0.546425260301783,23.03316776157667,57.5,158.0,3,57.5,23.03316776157667,normal,,57.5,23.03316776157667,normal,57.5,23.03316776157667,normal,57.5,23.03316776157667,normal,6.908863395319306e-05
9454,male,80-84,82,White,normal,0.844905206378903,23.535098155859608,63.3,164.0,1,63.3,23.535098155859608,normal,,63.3,23.535098155859608,normal,63.3,23.535098155859608,normal,63.3,23.535098155859608,normal,0.0001068276867296001
9455,female,75-79,77,White,normal,0.868430260358336,22.365925240141458,57.4,160.2,1,57.4,22.365925240141458,normal,,57.4,22.365925240141458,normal,57.4,22.365925240141458,normal,57.4,22.365925240141458,normal,0.00010980213531606647
9456,female,70-74,72,White,normal,0.813967078769393,24.372796546862183,60.0,156.9,4,60.0,24.372796546862183,normal,,60.0,24.372796546862183,normal,60.0,24.372796546862183,normal,60.0,24.372796546862183,normal,0.00010291594778028778
9458,female,85-89,87,White,normal,0.875531304416617,22.63089925628888,63.6,167.64,4,63.6,22.63089925628888,normal,,63.6,22.63089925628888,normal,63.6,22.63089925628888,normal,63.6,22.63089925628888,normal,0.00011069997344557959
9460,female,45-49,47,White,normal,0.767554812591394,22.3739145485324,63.6,168.6,4,63.6,22.3739145485324,normal,,63.6,22.3739145485324,normal,63.6,22.3739145485324,normal,63.6,22.3739145485324,normal,9.704769771597158e-05
9464,male,60-64,62,White,normal,0.932354128998771,22.49539838604838,72.4,179.4,4,72.4,22.49539838604838,normal,,72.4,22.49539838604838,normal,72.4,22.49539838604838,normal,72.4,22.49539838604838,normal,0.00011788450829957731
9468,female,60-64,62,White,normal,0.817597816257406,23.75255675361734,60.2,159.2,4,60.2,23.75255675361734,normal,,60.2,23.75255675361734,normal,60.2,23.75255675361734,normal,60.2,23.75255675361734,normal,0.00010337500908567276
9476,male,25-29,27,Asian,normal,4.48361218462029,20.396952726403065,65.5,179.2,3,65.5,20.396952726403065,normal,,65.5,20.396952726403065,normal,65.5,20.396952726403065,normal,65.5,20.396952726403065,normal,0.000566896634391001
9479,female,35-39,37,White,normal,0.791355226304966,22.949621331248032,67.5,171.5,1,67.5,22.949621331248032,normal,,67.5,22.949621331248032,normal,67.5,22.949621331248032,normal,67.5,22.949621331248032,normal,0.00010005696209383615
9480,female,16-19,18,Asian,normal,3.28303800715981,19.15734516467117,51.4,163.8,5,51.4,19.15734516467117,normal,,51.4,19.15734516467117,normal,51.4,19.15734516467117,normal,51.4,19.15734516467117,normal,0.00041509905857173345
9483,female,55-59,57,White,normal,0.92684210978918,22.44384483766723,54.2,155.4,1,54.2,22.44384483766723,normal,,54.2,22.44384483766723,normal,54.2,22.44384483766723,normal,54.2,22.44384483766723,normal,0.00011718758247059189
9484,male,16-19,18,White,normal,1.08384603246149,18.988825329853363,67.4,188.4,1,67.4,18.988825329853363,normal,,67.4,18.988825329853363,normal,67.4,18.988825329853363,normal,67.4,18.988825329853363,normal,0.00013703876310000113
9487,male,35-39,37,White,normal,1.03305444659568,22.21118959453926,76.1,185.1,5,76.1,22.21118959453926,normal,,76.1,22.21118959453926,normal,76.1,22.21118959453926,normal,76.1,22.21118959453926,normal,0.0001306168028819704
9488,female,35-39,37,White,normal,0.931281773037102,21.894914881472907,66.9,174.8,5,66.9,21.894914881472907,normal,,66.9,21.894914881472907,normal,66.9,21.894914881472907,normal,66.9,21.894914881472907,normal,0.00011774892231209505
9489,female,20-24,22,White,normal,0.785448097043414,24.767472000432534,62.3,158.6,2,62.3,24.767472000432534,normal,,62.3,24.767472000432534,normal,62.3,24.767472000432534,normal,62.3,24.767472000432534,normal,9.931007954481167e-05
9491,female,30-34,32,White,normal,1.23940807128621,22.90327161299484,56.8,157.48,1,56.8,22.90327161299484,normal,,56.8,22.90327161299484,normal,56.8,22.90327161299484,normal,56.8,22.90327161299484,normal,0.0001567076355665444
9494,female,75-79,77,White,normal,0.837863446707574,22.30282238342254,51.8,152.4,2,51.8,22.30282238342254,normal,,51.8,22.30282238342254,normal,51.8,22.30282238342254,normal,51.8,22.30282238342254,normal,0.00010593734436868854
9495,female,30-34,32,White,normal,0.968080120931362,19.240702479338843,59.6,176.0,4,59.6,19.240702479338843,normal,,59.6,19.240702479338843,normal,59.6,19.240702479338843,normal,59.6,19.240702479338843,normal,0.00012240161275752702
9498,male,55-59,57,White,normal,0.829833472191496,24.836452313307976,70.6,168.6,4,70.6,24.836452313307976,normal,,70.6,24.836452313307976,normal,70.6,24.836452313307976,normal,70.6,24.836452313307976,normal,0.0001049220546112414
9503,female,30-34,32,Asian,normal,1.19949470822358,23.430567042360654,62.1,162.8,4,62.1,23.430567042360654,normal,,62.1,23.430567042360654,normal,62.1,23.430567042360654,normal,62.1,23.430567042360654,normal,0.00015166109044717716
9514,male,40-44,42,White,normal,1.45960409050117,21.26956401707405,64.1,173.6,3,64.1,21.26956401707405,normal,,64.1,21.26956401707405,normal,64.1,21.26956401707405,normal,64.1,21.26956401707405,normal,0.0001845486657581038
9518,female,25-29,27,White,normal,1.35455955056139,24.942830685640303,72.0,169.9,3,72.0,24.942830685640303,normal,,72.0,24.942830685640303,normal,72.0,24.942830685640303,normal,72.0,24.942830685640303,normal,0.0001712670986419114
9525,male,40-44,42,White,normal,1.08015722928919,21.5811595875654,71.8,182.4,2,71.8,21.5811595875654,normal,,71.8,21.5811595875654,normal,71.8,21.5811595875654,normal,71.8,21.5811595875654,normal,0.0001365723601157107
9528,female,30-34,32,Asian,underweight,1.01640338780614,17.305971290123658,40.3,152.6,3,40.3,17.305971290123658,underweight,,40.3,17.305971290123658,underweight,40.3,17.305971290123658,underweight,40.3,17.305971290123658,underweight,0.00012851148493783242
9532,female,35-39,37,Asian,normal,0.688254650167014,24.656533765793117,68.6,166.8,4,68.6,24.656533765793117,normal,,68.6,24.656533765793117,normal,68.6,24.656533765793117,normal,68.6,24.656533765793117,normal,8.70211848656306e-05
9546,female,20-24,22,Asian,normal,1.54297874767827,22.818879817448963,61.0,163.5,4,61.0,22.818879817448963,normal,,61.0,22.818879817448963,normal,61.0,22.818879817448963,normal,61.0,22.818879817448963,normal,0.00019509034746494934
9547,male,16-19,18,Asian,normal,1.83686278054137,20.0154958677686,62.0,176.0,4,62.0,20.0154958677686,normal,,62.0,20.0154958677686,normal,62.0,20.0154958677686,normal,62.0,20.0154958677686,normal,0.00023224830454759453
9550,female,60-64,62,White,normal,0.87859887895447,24.815637148881983,58.7,153.8,2,58.7,24.815637148881983,normal,,58.7,24.815637148881983,normal,58.7,24.815637148881983,normal,58.7,24.815637148881983,normal,0.00011108782984565307
9552,female,75-79,77,White,normal,0.869007352149463,20.20175111442627,54.6,164.4,4,54.6,20.20175111442627,normal,,54.6,20.20175111442627,normal,54.6,20.20175111442627,normal,54.6,20.20175111442627,normal,0.00010987510134895549
9554,male,55-59,57,White,normal,0.880913458801588,24.95595158201013,85.8,185.42,3,85.8,24.95595158201013,normal,,85.8,24.95595158201013,normal,85.8,24.95595158201013,normal,85.8,24.95595158201013,normal,0.00011138047949315409
9557,male,55-59,57,Black,normal,0.866522036379486,23.6929045286662,74.9,177.8,3,74.9,23.6929045286662,normal,,74.9,23.6929045286662,normal,74.9,23.6929045286662,normal,74.9,23.6929045286662,normal,0.00010956086428130013
9558,female,85-89,87,White,normal,0.874906980220771,23.733977679158304,66.7,167.64,1,66.7,23.733977679158304,normal,,66.7,23.733977679158304,normal,66.7,23.733977679158304,normal,66.7,23.733977679158304,normal,0.00011062103546637434
9563,female,35-39,37,White,normal,0.743331490364077,23.902187745394688,72.2,173.8,5,72.2,23.902187745394688,normal,,72.2,23.902187745394688,normal,72.2,23.902187745394688,normal,72.2,23.902187745394688,normal,9.39849618505596e-05
9565,female,35-39,37,White,normal,0.783562719630033,23.43105897284459,69.9,172.72,5,69.9,23.43105897284459,normal,,69.9,23.43105897284459,normal,69.9,23.43105897284459,normal,69.9,23.43105897284459,normal,9.907169717225305e-05
9574,female,30-34,32,White,normal,1.13353115413576,23.064562258156776,57.2,157.48,5,57.2,23.064562258156776,normal,,57.2,23.064562258156776,normal,57.2,23.064562258156776,normal,57.2,23.064562258156776,normal,0.00014332082477185298
9577,female,35-39,37,Asian,normal,0.563439192147728,23.69350857204861,55.9,153.6,5,55.9,23.69350857204861,normal,,55.9,23.69350857204861,normal,55.9,23.69350857204861,normal,55.9,23.69350857204861,normal,7.123983265282835e-05
9578,male,35-39,37,Asian,normal,0.688490112362865,22.11462397880237,65.5,172.1,5,65.5,22.11462397880237,normal,,65.5,22.11462397880237,normal,65.5,22.11462397880237,normal,65.5,22.11462397880237,normal,8.705095611275408e-05
9581,female,55-59,57,White,normal,1.06778715599874,23.98350445690132,60.1,158.3,5,60.1,23.98350445690132,normal,,60.1,23.98350445690132,normal,60.1,23.98350445690132,normal,60.1,23.98350445690132,normal,0.0001350083191980817
9583,male,20-24,22,White,normal,1.7256977933631,22.55351067142934,61.7,165.4,5,61.7,22.55351067142934,normal,,61.7,22.55351067142934,normal,61.7,22.55351067142934,normal,61.7,22.55351067142934,normal,0.0002181928834945319
9584,female,30-34,32,White,normal,0.991994736880838,23.83254015466984,64.1,164.0,4,64.1,23.83254015466984,normal,,64.1,23.83254015466984,normal,64.1,23.83254015466984,normal,64.1,23.83254015466984,normal,0.00012542531657852538
9587,female,50-54,52,White,normal,0.763820706162877,22.85649102548205,60.4,162.56,3,60.4,22.85649102548205,normal,,60.4,22.85649102548205,normal,60.4,22.85649102548205,normal,60.4,22.85649102548205,normal,9.657556670204372e-05
9590,male,65-69,67,White,normal,0.823119171997096,19.022368688385345,65.4,185.42,4,65.4,19.022368688385345,normal,,65.4,19.022368688385345,normal,65.4,19.022368688385345,normal,65.4,19.022368688385345,normal,0.0001040731154020135
9592,female,50-54,52,White,normal,0.955019232897484,23.236378042420988,59.5,160.02,3,59.5,23.236378042420988,normal,,59.5,23.236378042420988,normal,59.5,23.236378042420988,normal,59.5,23.236378042420988,normal,0.00012075022696328705
9597,male,55-59,57,White,normal,0.866522036379486,24.657267192431856,76.9,176.6,4,76.9,24.657267192431856,normal,,76.9,24.657267192431856,normal,76.9,24.657267192431856,normal,76.9,24.657267192431856,normal,0.00010956086428130013
9611,male,45-49,47,Black,normal,1.26816211899306,24.65569391217913,76.2,175.8,5,76.2,24.65569391217913,normal,,76.2,24.65569391217913,normal,76.2,24.65569391217913,normal,76.2,24.65569391217913,normal,0.00016034322495271967
9612,female,40-44,42,White,normal,0.998485474762371,24.979077011056653,62.2,157.8,5,62.2,24.979077011056653,normal,,62.2,24.979077011056653,normal,62.2,24.979077011056653,normal,62.2,24.979077011056653,normal,0.0001262459891318691
9619,male,50-54,52,Black,normal,0.877874622447926,22.459384007754885,77.2,185.4,5,77.2,22.459384007754885,normal,,77.2,22.459384007754885,normal,77.2,22.459384007754885,normal,77.2,22.459384007754885,normal,0.0001109962566767238
9628,female,65-69,67,White,normal,0.826382500317319,24.595862003958896,66.8,164.8,5,66.8,24.595862003958896,normal,,66.8,24.595862003958896,normal,66.8,24.595862003958896,normal,66.8,24.595862003958896,normal,0.00010448572241740011
9629,female,60-64,62,White,normal,1.30184133547973,22.53123140987508,60.6,164.0,2,60.6,22.53123140987508,normal,,60.6,22.53123140987508,normal,60.6,22.53123140987508,normal,60.6,22.53123140987508,normal,0.0001646015402772945
9631,male,80-84,82,White,normal,0.771227771592548,23.92876875376277,65.7,165.7,2,65.7,23.92876875376277,normal,,65.7,23.92876875376277,normal,65.7,23.92876875376277,normal,65.7,23.92876875376277,normal,9.751209740315966e-05
9633,female,30-34,32,White,normal,1.28306653967824,21.77423709686129,54.0,157.48,2,54.0,21.77423709686129,normal,,54.0,21.77423709686129,normal,54.0,21.77423709686129,normal,54.0,21.77423709686129,normal,0.0001622277023731707
9639,female,35-39,37,White,normal,0.790790867974481,23.41234800827076,68.3,170.8,5,68.3,23.41234800827076,normal,,68.3,23.41234800827076,normal,68.3,23.41234800827076,normal,68.3,23.41234800827076,normal,9.998560604764645e-05
9640,female,25-29,27,Mixed,normal,0.870895254891325,22.966250211996154,58.5,159.6,4,58.5,22.966250211996154,normal,,58.5,22.966250211996154,normal,58.5,22.966250211996154,normal,58.5,22.966250211996154,normal,0.00011011380301768819
9643,female,35-39,37,White,normal,1.06098786007104,23.143447358285773,66.1,169.0,5,66.1,23.143447358285773,normal,,66.1,23.143447358285773,normal,66.1,23.143447358285773,normal,66.1,23.143447358285773,normal,0.00013414863334236402
9644,male,30-34,32,White,normal,1.33771363385839,24.67037636029714,90.0,191.0,5,90.0,24.67037636029714,normal,,90.0,24.67037636029714,normal,90.0,24.67037636029714,normal,90.0,24.67037636029714,normal,0.0001691371433538693
9650,male,30-34,32,White,normal,0.985243744086907,22.03840115928028,73.0,182.0,5,73.0,22.03840115928028,normal,,73.0,22.03840115928028,normal,73.0,22.03840115928028,normal,73.0,22.03840115928028,normal,0.0001245717380494088
9655,female,25-29,27,White,normal,1.14840065664348,20.35777273872512,50.5,157.5,2,50.5,20.35777273872512,normal,,50.5,20.35777273872512,normal,50.5,20.35777273872512,normal,50.5,20.35777273872512,normal,0.0001452008872258738
9656,male,30-34,32,White,normal,1.24657851139288,18.961937716262973,54.8,170.0,2,54.8,18.961937716262973,normal,,54.8,18.961937716262973,normal,54.8,18.961937716262973,normal,54.8,18.961937716262973,normal,0.0001576142479576689
9662,male,50-54,52,White,normal,0.828515453501808,24.41718809083491,75.0,175.26,3,75.0,24.41718809083491,normal,,75.0,24.41718809083491,normal,75.0,24.41718809083491,normal,75.0,24.41718809083491,normal,0.0001047554076470344
9664,male,25-29,27,White,normal,1.04812281709918,22.77323195601396,64.0,167.64,3,64.0,22.77323195601396,normal,,64.0,22.77323195601396,normal,64.0,22.77323195601396,normal,64.0,22.77323195601396,normal,0.00013252200970460606
9665,female,25-29,27,White,normal,0.97671304566971,21.35930624973301,50.0,153.0,3,50.0,21.35930624973301,normal,,50.0,21.35930624973301,normal,50.0,21.35930624973301,normal,50.0,21.35930624973301,normal,0.00012349313802278249
9672,male,16-19,18,White,normal,1.12499739545768,23.079584775086506,66.7,170.0,2,66.7,23.079584775086506,normal,,66.7,23.079584775086506,normal,66.7,23.079584775086506,normal,66.7,23.079584775086506,normal,0.00014224183781354666
9679,female,16-19,18,White,normal,0.612714199560003,24.057539682539684,67.9,168.0,4,67.9,24.057539682539684,normal,,67.9,24.057539682539684,normal,67.9,24.057539682539684,normal,67.9,24.057539682539684,normal,7.74700405101067e-05
9686,male,40-44,42,White,normal,0.579247842081836,23.98420188144924,73.2,174.7,4,73.2,23.98420188144924,normal,,73.2,23.98420188144924,normal,73.2,23.98420188144924,normal,73.2,23.98420188144924,normal,7.32386385425644e-05
9687,female,40-44,42,White,normal,0.512819547445462,20.63632892342939,58.8,168.8,4,58.8,20.63632892342939,normal,,58.8,20.63632892342939,normal,58.8,20.63632892342939,normal,58.8,20.63632892342939,normal,6.483961224254924e-05
9691,female,35-39,37,White,normal,0.81267746354568,23.76977790680796,65.5,166.0,4,65.5,23.76977790680796,normal,,65.5,23.76977790680796,normal,65.5,23.76977790680796,normal,65.5,23.76977790680796,normal,0.00010275289207879557
9703,male,30-34,32,Mixed,normal,1.05737437070561,19.71952368481732,75.6,195.8,5,75.6,19.71952368481732,normal,,75.6,19.71952368481732,normal,75.6,19.71952368481732,normal,75.6,19.71952368481732,normal,0.00013369175284616574
9709,female,25-29,27,White,normal,0.867298554120354,20.256898833447703,52.9,161.6,1,52.9,20.256898833447703,normal,,52.9,20.256898833447703,normal,52.9,20.256898833447703,normal,52.9,20.256898833447703,normal,0.00010965904522909776
9711,female,70-74,72,White,normal,0.448631877118629,23.89023491039625,54.4,150.9,1,54.4,23.89023491039625,normal,,54.4,23.89023491039625,normal,54.4,23.89023491039625,normal,54.4,23.89023491039625,normal,5.672388483809212e-05
9712,male,50-54,52,White,normal,0.535429440887997,24.122081458819128,73.2,174.2,1,73.2,24.122081458819128,normal,,73.2,24.122081458819128,normal,73.2,24.122081458819128,normal,73.2,24.122081458819128,normal,6.769835023520588e-05
9713,female,75-79,77,White,normal,0.519360006713563,23.359375,59.8,160.0,1,59.8,23.359375,normal,,59.8,23.359375,normal,59.8,23.359375,normal,59.8,23.359375,normal,6.566657144280663e-05
9718,male,70-74,72,White,normal,0.45284909397387,24.157359104618763,75.0,176.2,1,75.0,24.157359104618763,normal,,75.0,24.157359104618763,normal,75.0,24.157359104618763,normal,75.0,24.157359104618763,normal,5.725709911784937e-05
